City,Country,latitude,longitude,n_incidents,n_kill
Albu Dhiyab,Iraq,33.489437,43.275142,1,21
Zanqurah,Iraq,33.522137,43.098385,4,38
Garhi Risladar,Pakistan,33.583401,71.433219,1,1
Luofo,Democratic Republic of the Congo,-0.610662,29.110635,1,5
Lakhpadar,India,19.624927,83.384863,1,0
Gidder,Pakistan,28.302296,66.067384,1,3
Chandia,Pakistan,29.485186,68.060424,3,0
Tertaj,Pakistan,26.093312,65.47645,1,0
Sura,Iraq,33.436124,43.390334,8,0
Baishari,Bangladesh,21.513929,92.176654,2,1
Karkamis district,Turkey,36.835813,37.995306,3,2
Nirgundri,India,19.561122,83.379864,1,1
Tibagon,Philippines,7.244258,125.891141,2,2
Lagtoh,Philippines,5.980065,121.054069,2,0
Kog Chinar,Afghanistan,36.352817,68.64394,2,5
Qaysar Khel,Afghanistan,36.161732,68.686775,3,26
Samarkhil,Afghanistan,34.372755,70.543212,1,0
Quml,Yemen,13.28469,44.22565,1,11
Popalzai,Afghanistan,31.692616,64.653328,2,14
Meja,India,25.286686,81.97384,1,0
Petajavesi,Finland,62.257094,25.188353,1,0
Whakatane,New Zealand,-37.957009,176.986756,1,0
Shahada district,Afghanistan,37.068921,71.136208,1,1
Tur,Sudan,13.133459,24.483331,1,0
Al-Tawal,Saudi Arabia,17.916769,43.361625,1,0
Kadila,Iraq,35.622445,43.559293,1,7
Butalo,Philippines,7.013493,124.468822,2,0
Kachi Dargah,India,25.605473,85.146213,1,2
Kanwain Danga Chatter,Pakistan,33.60092,73.943549,1,1
Gayohmadee,Thailand,6.559527,101.679555,1,0
Konj,Sudan,12.874482,24.295667,2,0
Bariya Tole,Nepal,26.778712,86.122347,1,1
Zalembung,India,25.049281,94.35982,1,0
Albu Shejel,Iraq,33.396633,43.62571,20,4
Mashkil,Pakistan,27.923532,62.924589,1,1
Aq Guzar,Afghanistan,36.776023,64.976009,1,0
Kwanar Dutse,Nigeria,12.332267,6.40013,1,12
Rahat,Israel,31.387693,34.755146,1,0
Karmei Zur,West Bank and Gaza Strip,31.608978,35.099361,1,0
Doruloman,Philippines,7.353278,125.147836,1,2
Tamirat,Afghanistan,34.443639,70.494014,1,1
Kechi,Afghanistan,32.538696,67.058389,1,2
Tom Anyiin,Nigeria,7.296636,9.250712,1,4
Tom Ataan,Nigeria,7.296636,9.250712,1,4
Mbaya,Nigeria,7.238651,9.292253,2,6
Obete Umuoha,Nigeria,5.073091,7.508081,1,0
Dwasari,Afghanistan,34.152646,70.601094,1,12
Jones district,Philippines,16.581926,121.787521,2,0
Saluma,Sudan,13.630331,25.349977,1,0
Debba Naira,Sudan,13.630469,25.350101,1,0
Dehdadi district,Afghanistan,36.660471,66.982803,1,4
Khamis Mushayt,Saudi Arabia,18.314753,42.725163,7,0
Zano,Afghanistan,33.862618,64.730109,1,2
Kalata Nazar,Afghanistan,33.301788,62.148585,1,5
Dubbo El Omda,Sudan,13.50555,24.888187,1,0
Tee,Philippines,6.984251,124.452176,11,10
Dorahi Khwajah Qeshri,Afghanistan,36.040801,64.995788,1,1
Bacradal,Philippines,16.640651,121.682202,1,0
Orizaba,Mexico,18.846659,-97.101754,1,1
Gobindaganj,Bangladesh,25.136871,89.387743,1,1
La Punta,Colombia,5.705185,-73.732201,1,0
Lughana,Libya,32.54737,12.938059,1,0
Jameo Mubarak,Somalia,3.924791,45.58461,1,1
Mondoro,Mali,14.676492,-1.951096,1,3
Buluan district,Philippines,6.743265,124.801718,1,0
Cumhuriyet,Turkey,37.222085,42.498922,1,1
Dobakdrop,India,25.813822,91.047885,1,0
Carmei Tzur,West Bank and Gaza Strip,31.608978,35.099361,1,0
Shano Ghundi,Pakistan,34.196637,71.466074,1,0
Koycegiz,Turkey,37.179054,41.877727,1,0
Khwar Maydan,Afghanistan,35.020889,71.08198,1,2
Abdul Rauf,Afghanistan,31.641306,65.401251,1,6
Maylat,Yemen,13.573504,44.018877,1,0
Wahir,Yemen,13.552249,43.969786,1,0
Madaya,Syria,33.691704,36.100681,2,0
Kaangayan,Philippines,8.094153,123.451311,1,1
Ain Zara,Libya,32.802937,13.283291,1,0
Baba Nazar,Afghanistan,36.034978,68.64522,2,0
Pir Shari,Pakistan,29.036,69.158818,1,0
Dorentikip,India,25.958158,90.555878,1,0
Rumangay,Philippines,16.678336,121.6614,1,1
Mbwavinywa,Democratic Republic of the Congo,-0.153103,29.240544,1,0
Kasenge,Democratic Republic of the Congo,-0.477995,29.17494,1,0
Datu Saudi Ampatuan district,Philippines,6.926016,124.413992,2,0
Bacras,Philippines,17.615512,121.406074,1,1
Okokolo,Nigeria,7.866193,8.09502,2,54
Ologba,Nigeria,7.871066,7.91575,2,2
Utukolugwu,Nigeria,7.90855,7.855358,1,0
Oweto,Nigeria,7.907907,7.856159,1,0
Donrak,Thailand,6.867792,101.223138,1,0
Pundari,India,19.00335,81.06284,1,0
Mansablay,Philippines,10.187836,123.004886,1,0
Murrupula district,Mozambique,-15.122671,39.256318,1,0
Abbi,Nigeria,6.835866,7.234769,1,2
Shekhha,Afghanistan,36.524431,64.915548,1,0
Dawawa,Afghanistan,32.137698,64.98576,3,11
Tanyong Lulo,Thailand,6.874809,101.306188,1,0
Artabueror,Thailand,6.576023,101.632968,1,0
Sa-ae,Thailand,6.391464,101.23069,1,1
Kachifa,Nigeria,11.156318,12.756395,1,8
Lese,Democratic Republic of the Congo,1.029384,29.584901,1,6
Mayi Safi,Democratic Republic of the Congo,0.903778,29.702093,1,0
Gacimbirigongo,Burundi,-3.574836,29.681785,1,2
Kongupalli,India,18.736502,80.612907,1,0
Maringue district,Mozambique,-17.914408,34.357406,2,0
Emangre,India,25.305423,90.608678,1,0
Panansalan,Philippines,7.687185,126.190054,2,0
Wadi Abu Khasharef,Jordan,30.318373,36.177483,1,0
Jalalzo,Afghanistan,32.08908,64.937793,1,7
Al-Badiyah Al-Janubiyah,Iraq,29.908825,45.299141,1,0
Las Pinas,Colombia,8.28065,-73.579173,1,0
Nyalla North district,Sudan,12.963262,24.506722,2,2
Atalipara,India,18.493279,81.306487,1,0
Dashti Zamanabad,Afghanistan,34.16909,62.706579,1,1
Yakshari,Nigeria,11.157066,12.757969,1,22
Burutu,Nigeria,5.350971,5.506624,2,0
Rosalim,Philippines,11.952089,124.833596,1,1
Otare,Colombia,8.395851,-73.431784,1,1
Buanza,Philippines,6.031285,120.971924,1,0
Az Zarkush,Iraq,34.098991,45.056404,1,0
Tasang,Afghanistan,33.49777,68.594365,1,2
Fittja,Sweden,59.25074,17.862651,2,0
Arake,West Bank and Gaza Strip,32.495333,35.325147,1,2
Beighton,United Kingdom,53.344608,-1.335668,1,0
Bobrak Thana,Pakistan,33.961251,69.942939,1,0
Dzhemikent,Russia,42.235782,48.039451,1,4
Bocas de Satinga,Colombia,2.346235,-78.367251,1,2
Mukayga,Somalia,2.138841,45.120668,1,4
Chahar Sarri,Afghanistan,36.674561,69.062619,1,5
Puli Moemin,Afghanistan,36.952174,69.1662,2,12
Siro,Sudan,13.518086,23.896832,1,0
Kuda,Nigeria,10.888939,13.629118,2,24
Abu Arish,Saudi Arabia,16.968555,42.830765,1,1
Uren,India,25.170729,86.223558,1,0
Dhabi,India,24.573333,84.396261,1,0
Nhamatanda,Mozambique,-19.244682,34.225305,1,1
Ceel Warre,Somalia,4.2362,45.490409,1,1
Pallagao,Philippines,17.983455,121.933884,1,0
Santa Margarita,Philippines,17.968716,121.931521,1,8
Muthbharo,India,24.871401,86.206094,1,0
Dillipathar,India,27.513254,95.875577,1,4
Panoor,India,11.759672,75.577735,1,0
Gattaran,Philippines,18.06154,121.645806,1,0
Nagasoreng,India,22.962834,85.925558,1,0
Al-Hasib,Yemen,13.245877,43.779088,1,0
Darwazgai,Pakistan,34.276469,71.388884,1,2
Habibullah,Pakistan,34.276237,71.387584,1,0
Falaise,Yemen,12.743795,44.843678,1,14
Gatapar,India,21.39688,80.779629,1,0
Mengo,Uganda,0.305995,32.562727,1,3
Taviran,Philippines,7.122155,124.308977,1,0
Guindulungan district,Philippines,6.954103,124.386539,4,1
Ao Luek district,Thailand,8.299487,98.766707,1,0
Ban Tanyong,Thailand,6.548133,101.679288,1,1
Ganol Apal,India,25.58152,90.272819,1,0
Mazivila,Mozambique,-24.869493,33.125313,1,0
Caningay,Philippines,9.826864,122.642296,1,2
Tadao,Philippines,18.358247,120.681708,2,0
Michni,Pakistan,34.198132,71.433029,5,9
Al-Sayed Abdullah,Iraq,33.048944,44.257763,2,0
Lamian,Philippines,6.308455,124.845185,1,0
Drau,Egypt,24.406897,32.918875,1,0
Rochdale,United Kingdom,53.613527,-2.148956,1,1
Meme,Cameroon,10.973114,14.234245,2,31
Tokombre,Cameroon,10.866518,14.150657,1,2
Sara Khawa Baidmani,Pakistan,34.519619,71.142032,1,0
Karapa,Pakistan,34.452451,71.362234,1,5
Basamlilo,South Africa,-28.308673,31.41589,1,1
Mama Ziarat,Pakistan,32.889391,69.663023,1,2
Bayt Fajar,West Bank and Gaza Strip,31.621636,35.154903,1,1
Bayabao,Philippines,7.853618,124.342574,1,8
Sempora,India,34.031402,74.905649,2,11
Newari,India,23.740464,84.443955,1,0
Chope,India,24.030371,85.225016,1,0
Baharampur,India,24.096063,88.274584,1,1
Bautzen,Germany,51.182293,14.423775,1,0
Malasin,Philippines,15.807151,121.000686,1,1
Bastanar,India,18.960437,81.54145,1,0
Zarah,Syria,34.715336,36.255295,1,17
Debiganj,Bangladesh,26.119526,88.747735,1,1
Padshah,Afghanistan,32.221243,68.295515,1,6
Denya,Cyprus,35.166281,33.145655,1,0
Leine,Iraq,34.192941,43.889519,1,0
Gisozi,Burundi,-3.573373,29.681781,1,2
Bitot,West Bank and Gaza Strip,32.18916,35.255672,1,1
Cogtong,Philippines,12.708414,123.359088,1,1
Balu,India,23.830935,84.660133,3,0
Talaat Qleibo,West Bank and Gaza Strip,31.320446,34.34573,1,0
Bani Naim,West Bank and Gaza Strip,31.518476,35.162792,2,1
Boheibu,Philippines,6.642188,122.135695,1,2
Timbabawan,Philippines,7.608812,122.4079,1,1
Ikeala Ahiaba,Nigeria,5.422728,7.524139,1,1
Mykolaiv,Ukraine,49.52785,23.975595,1,0
Quebradanegra,Colombia,5.117584,-74.479136,2,1
Sevanan,India,25.284933,84.938463,1,0
Starobilsk,Ukraine,49.273685,38.925548,1,1
Kaundsarai,Pakistan,32.452423,69.655945,1,0
Qaimatay,Pakistan,33.840956,69.951641,1,0
Hayakil al-Jamiyah,Iraq,33.306959,43.836332,1,40
Kalagangan,Philippines,7.670266,125.38367,1,1
Kemalpasa district,Turkey,38.427335,27.420722,1,0
Wawouli,Cameroon,11.183694,14.016976,1,0
Cadapaan,Philippines,7.910734,124.197423,1,1
Bodapath,India,22.581419,86.483349,1,0
Kudar,Afghanistan,32.487155,62.040405,1,1
Gajgin,Afghanistan,32.470717,62.115535,1,0
Chapak,Afghanistan,32.518741,62.11412,1,0
Gosha,Afghanistan,32.497918,62.071371,1,0
Baraua,India,25.251157,85.08094,1,0
Khubash district,Saudi Arabia,17.665621,45.250109,1,1
Katili Manda,Afghanistan,32.018516,66.975122,1,0
Hajub,Somalia,4.742519,45.253186,2,2
Hulong Guri,India,26.630801,94.383925,1,0
Karezak,Afghanistan,34.52969,68.975123,2,4
Bentuco,Philippines,12.850547,124.071311,2,2
Akwu,Nigeria,7.868581,8.060865,1,50
Adagbo,Nigeria,7.872997,8.044402,1,50
Aila,Nigeria,7.871944,8.008333,1,50
Ugboju,Nigeria,7.873506,7.906617,1,50
Abugbe,Nigeria,7.858306,7.871603,1,51
Gabil,India,25.702566,90.446339,1,0
Chongpotgre,India,25.530208,90.176169,1,0
Ndim,Central African Republic,6.996176,15.642163,1,0
Baramula,India,34.205605,74.353867,1,0
Khowaja Alwan,Afghanistan,36.092529,68.524818,1,1
Lozove,Ukraine,48.890207,36.303706,1,0
Jabonga,Philippines,9.34203,125.516331,1,0
Kotal Koraz,Afghanistan,36.041875,65.014133,1,2
Kibia,Philippines,7.189447,124.92525,1,0
Ubay,Philippines,8.063064,122.573021,1,1
Al-Marazeek,Egypt,29.815773,31.271519,1,1
Mouria,Greece,39.489144,21.716785,1,0
Kitondaw,Philippines,8.869808,125.42743,1,0
Nunthorpe,United Kingdom,54.525683,-1.184625,1,0
Teeba,Syria,35.188787,37.211583,1,5
Suluk,Syria,36.595686,39.128318,1,0
Baghawa,Afghanistan,36.218312,65.933251,1,4
Kamangara,Pakistan,34.753899,71.385092,1,0
Tubed,India,23.8148,84.573854,1,0
Al-Asriyah,Iraq,33.476944,43.111111,1,4
Pamintaran,Philippines,7.352352,126.125679,1,0
Giannitsa,Greece,40.794359,22.414448,1,0
Ghotha,India,20.264668,81.104263,1,1
Kundla,India,19.565383,81.36187,1,1
Khan ash-Shih,Syria,33.374271,36.114742,1,2
El Shuhada district,Sudan,13.649666,24.083459,1,0
Dar Samand,Pakistan,33.442853,70.662773,1,0
Sayid Abdallah,Iraq,33.06114,44.355845,1,2
Karawan,Pakistan,33.160903,70.404565,1,1
Azmadbad,India,33.808505,74.249109,1,0
Dangamati,India,19.610041,83.383717,1,0
Khamesi,India,19.610329,83.384191,1,0
Adugre,India,25.482306,90.226626,1,0
Teple,Ukraine,48.835857,39.423969,1,2
Grafenhainichen,Germany,51.728576,12.452151,1,0
Lake Los Angeles,United States,34.605975,-117.829953,1,0
Mambio,Democratic Republic of the Congo,0.873412,29.612282,1,12
Kecha,Afghanistan,35.115735,63.228578,1,0
Zang Sar,Pakistan,32.29403,69.715849,1,4
Aimol Satu,India,24.446404,94.03974,1,1
Paish Bogi,Pakistan,28.882645,69.184979,1,0
Muno,Thailand,6.094706,102.04361,1,0
Shati Meena,Pakistan,34.602047,71.516363,1,2
Khan Aqa,Afghanistan,36.101471,65.407837,2,6
Jumaylah,Iraq,33.380455,43.916641,1,27
Kinsibba,Syria,35.742489,36.165016,5,3
El-Abdi,Somalia,5.196882,47.836901,2,10
Tappa,Philippines,16.751296,122.028561,2,0
Phoukhoune district,Laos,19.456214,102.422806,2,1
Arab al-Haytawiyin,Iraq,33.294159,43.993221,2,4
Al-Isha,Syria,33.126944,35.825796,1,18
Zabid,Yemen,14.200123,43.322248,1,1
Kan Ague,Philippines,6.087954,121.105416,1,0
Nangkaan,Philippines,13.989359,121.089448,1,2
Aruogba,Nigeria,6.538481,5.870699,1,1
Tiralgarh,India,19.90797,80.445878,1,1
Suswam,Nigeria,7.350826,8.836276,2,43
Poyani,Thailand,6.546936,101.305064,1,1
Basawaseng,Thailand,6.746315,101.290464,1,1
Macina,Mali,13.966106,-5.363463,2,1
Hawo Abdi,Somalia,2.160046,45.117694,1,0
Baar Ismail,Somalia,2.141759,45.084984,1,0
Mazdaki,Afghanistan,34.043885,70.538058,4,28
Qukal Dash,Afghanistan,36.781473,66.373526,1,10
Jambiya,India,19.608509,80.481742,1,1
Mohda,India,24.795452,84.999431,1,0
Auja,West Bank and Gaza Strip,31.951312,35.469022,1,0
Rechelim,West Bank and Gaza Strip,32.102407,35.246503,1,0
Mintac,Philippines,11.94284,124.00737,1,0
Tugas,Philippines,6.056337,121.055844,1,0
Sondwa,India,22.114884,74.37352,1,1
Mabalor,Philippines,13.773793,121.166934,1,1
Bariyapur,India,25.289798,86.573624,1,1
Ron,Thailand,6.293646,101.711434,1,0
Rawfah,Iraq,33.466675,43.950075,1,3
Bulindo,Democratic Republic of the Congo,-0.976624,29.004824,1,5
Kihula,Democratic Republic of the Congo,-8.397268,28.657923,1,0
Santa Arcadia,Philippines,15.470182,120.9801,1,0
Aski Mosul,Iraq,36.513023,42.738479,2,24
Darauli,India,26.078056,84.131111,1,0
Ceel Baraf,Somalia,3.206583,45.759302,5,7
Naqilabad,Afghanistan,31.588103,64.231534,1,4
Logdect,Philippines,7.387643,126.033559,1,0
Golden,Philippines,7.386914,126.033273,1,0
Tabane,Central African Republic,5.10494,24.940502,1,1
Golo,Sudan,13.176401,23.536787,1,0
Uya Oro,Nigeria,4.80706,8.229359,1,0
Damablac,Philippines,6.991543,124.407031,1,0
Kattur,India,10.803509,78.737252,1,0
Anargai,Pakistan,34.531832,71.029732,1,0
Kumkumpudi,India,14.378553,79.913673,2,1
Fakhirah al-Thaniya,Iraq,35.349159,43.616886,1,5
Jahwyne,Somalia,2.965495,45.528706,1,0
Raaso,Somalia,3.82433,45.226,1,0
Parmakan,Afghanistan,33.200569,62.188939,1,3
Balangkayan,Philippines,11.447279,125.491158,1,0
Dailekh,Nepal,28.845945,81.708371,2,0
Salara district,Sudan,12.045016,29.652051,1,0
Tampalan,Philippines,6.71223,121.968883,1,1
Pallemadi,India,21.10006,81.030049,1,1
Ghibaish,Sudan,10.716749,25.168265,1,1
Paysandu,Uruguay,-32.317808,-58.076822,1,1
Sala Mai district,Thailand,6.284702,102.00259,1,1
Kalokitting,Sudan,12.73327,24.266681,1,0
Tse Chia,Nigeria,7.852883,7.917754,1,2
Tse Nhumbe,Nigeria,7.870772,7.891211,1,2
Deghkia,Nigeria,7.816253,7.948115,1,2
Ngorukgan,Nigeria,7.845066,7.863713,1,2
Musaymir,Yemen,13.119546,45.350285,1,0
Haji Aziz,Afghanistan,31.669679,64.934562,1,2
Al-Taliah Al-Ula,Iraq,34.361907,44.500208,2,2
Shuwaysh,Iraq,35.012314,43.562393,1,5
Qaflatan,Afghanistan,36.062836,65.833855,1,0
Gasar,Somalia,3.112972,43.627312,1,0
Busumba,Democratic Republic of the Congo,-4.818288,27.508714,2,0
Badahar Kot,Pakistan,33.548474,71.485545,1,0
Mosangot,Philippines,8.914457,124.784563,1,0
Toi Khula,Pakistan,32.432764,69.66607,1,0
Samra,Sudan,12.95587,24.173023,1,0
Mbanyagbe,Nigeria,7.596966,8.835927,1,2
Mbaanyo,Nigeria,7.596966,8.835927,1,1
Gaambe-Tiev,Nigeria,7.719043,9.238704,2,3
Murliguda,India,18.47329,81.768109,2,3
Bandeparre,India,19.191228,80.714517,1,0
Sasaram,India,24.953906,84.015937,2,1
Namblan,India,33.340299,74.238476,1,0
Bandar Khor,Afghanistan,34.082404,70.66773,1,5
Tal al-Sakhar,Syria,35.409901,36.503838,1,4
Mughayr,Syria,35.409065,36.4874,1,4
Buraydij,Syria,35.387245,36.462536,1,4
Al-Eis,Syria,35.993954,36.998383,2,40
Sayed Abdullah,Iraq,33.048917,44.257822,1,2
Sarnaj,Iraq,35.29886,43.627776,1,0
Ceel Cali,Somalia,4.193211,44.994213,5,7
Tchabal,Cameroon,7.42441,12.813479,1,2
Takora,India,23.696436,87.859999,1,0
Becha,India,19.33197,81.406269,1,2
Sherino Chappar,Afghanistan,33.709121,69.373332,1,0
Satila,Sweden,57.543158,12.437561,3,0
Grand-Bassam,Ivory Coast,5.19519,-3.738486,1,22
Koch district,South Sudan,8.654055,29.892544,1,12
Boldamgre,India,25.653245,90.393134,1,0
Surkh Bayd,Afghanistan,32.389052,66.054439,1,2
Arq,Pakistan,35.492033,72.520483,1,0
Centro East,Philippines,18.202179,121.560516,1,0
Ukemberegya,Nigeria,7.732297,9.210412,1,1
Bwarer,Nigeria,7.788031,9.166207,1,1
Mbawar,Nigeria,7.56884,9.74937,1,0
Gov,Nigeria,7.258787,8.805645,2,0
Gambe Tiev,Nigeria,7.350826,8.836276,1,0
Abiam Koya,Nigeria,7.350318,8.750944,1,0
Iordye,Nigeria,7.480996,9.391451,1,0
Nyakoo,Nigeria,7.866615,7.90282,1,0
Mkpikpa,Nigeria,7.733273,8.536387,1,0
Afom,Nigeria,7.34464,8.832173,1,0
Uzaagir,Nigeria,7.706966,9.21407,1,0
Ugbende Mue,Nigeria,7.69796,9.205636,1,0
Dam,Nigeria,7.788031,9.166207,2,0
Shaausu,Nigeria,7.139054,9.076465,1,0
Ukme,Nigeria,7.70165,9.210362,1,0
Chenbe,Nigeria,7.788031,9.166207,1,0
Anwen,Nigeria,7.353276,9.773917,1,0
Sebungen Ubosha,Nigeria,7.822304,8.059946,1,0
Asemngoroko,Nigeria,7.354851,9.772278,1,0
Inderkar,Nigeria,7.066649,8.484342,1,0
Wadi al-Haniwa,Libya,31.138931,17.046944,14,0
Kundal Shahi,Pakistan,34.555472,73.842339,1,0
Hasai,Iraq,33.272866,43.747861,1,6
Albu Asi,Iraq,33.178302,43.858593,1,7
Sangali,Philippines,7.069538,122.207161,3,1
Hagan,Philippines,12.716728,121.382804,1,1
Zankoura,Iraq,33.516634,43.100061,2,31
Koh Sathon,Thailand,6.25158,101.999135,1,0
To Deng,Thailand,6.117556,101.85907,1,0
Morigaon,India,26.252165,92.341601,1,0
Depili,Philippines,7.873019,123.001223,1,1
Surman,Libya,32.757095,12.573617,1,1
Kirumbu,Democratic Republic of the Congo,-1.201206,28.92927,1,0
Nhlanhleni,South Africa,-28.710013,30.334318,1,1
Igasan,Philippines,6.088059,121.099223,1,2
Ghondai,Afghanistan,34.219418,69.098912,1,1
Miaga,Philippines,12.221115,123.823367,4,0
Crossing,Philippines,12.21343,123.805118,1,0
Panisijan,Philippines,12.191633,123.759328,1,0
Buenasuerte,Philippines,11.904644,124.032587,1,0
Anapog,Philippines,12.901781,123.246284,1,0
Garmal,Somalia,7.964226,49.845517,1,6
Suuj,Somalia,7.968031,49.821148,1,5
Sidimo,Somalia,2.448348,41.967613,1,0
Mbizi,Burundi,-4.419493,29.71881,1,1
Panniyannur,India,11.74859,75.57558,1,0
Odidi,Nigeria,5.504604,5.676727,1,0
Kumakoleng,India,18.728684,81.908265,1,0
Lido Tre Archi,Italy,43.229786,13.776259,1,0
Garhi Yaseen,Pakistan,27.906683,68.511325,1,0
Dolbel,Niger,14.613328,0.272783,1,3
Hajiabad,Afghanistan,35.165264,71.390185,1,4
Deh Sarak,Afghanistan,34.081576,70.667453,1,12
Shaheed Mohsin,Afghanistan,30.55363,63.78721,1,54
Nyagasasa,Burundi,-3.591184,29.590984,1,1
Sutayh,Iraq,33.099823,44.583464,4,8
Kagwema,Burundi,-3.124426,29.258021,1,0
Tombo,Nigeria,7.531944,9.391295,2,15
Ikakumo,Nigeria,7.279315,6.111846,1,0
Mulle,India,20.070203,81.327718,1,1
Guram Dato Tola,India,22.84045,84.82029,1,4
Darmu Drab,Pakistan,34.021103,71.287421,1,7
Krechba,Algeria,29.088528,2.212674,1,0
Burgabo,Somalia,-1.21933,41.83736,1,3
Kottacheru,India,17.928619,81.342152,1,1
Chikpal,India,18.751118,81.705979,1,0
Asarama,Nigeria,4.562264,7.457691,1,0
Bandar Baru Bangi,Malaysia,2.963072,101.75175,1,0
Leingangching,India,24.374447,93.91439,1,0
Dima Kariz,Afghanistan,35.757783,64.698395,1,0
Kuryapadu,India,18.52207,83.00344,1,1
Murran Chowk,India,33.874027,74.901505,1,0
Lantabur,Somalia,2.033129,45.028446,1,35
Farah Rud,Afghanistan,32.749992,62.586651,6,33
Benembengan,Philippines,6.482311,121.96159,1,0
Banquerohan,Philippines,10.950626,123.336393,1,2
Mahawan-hawan,Philippines,14.182691,122.784392,1,0
Hoshi,Afghanistan,32.929056,65.544372,1,4
Bokchung,India,25.473806,90.824259,1,1
Cabengbeng,Philippines,6.476541,122.07951,2,6
Tasil,Syria,32.835648,35.970169,2,27
Buhardan,Iraq,34.41688,41.09998,1,10
Ruangthip,Thailand,6.288447,101.993109,2,0
Naibugh,India,33.913795,75.091774,1,0
Kagaba,Democratic Republic of the Congo,1.295474,30.228655,3,0
Batumbi,Democratic Republic of the Congo,1.193861,30.204782,1,2
Zaventem,Belgium,50.897758,4.478382,1,18
Kurigram,Bangladesh,25.811309,89.642325,1,1
Mukim Lamplai,Thailand,6.891121,100.708119,1,1
Kolu,Democratic Republic of the Congo,1.208051,30.173989,1,1
Anyada,Democratic Republic of the Congo,1.242247,30.115207,1,0
Mdatya,South Africa,-31.010842,30.035774,1,1
Tumaga,Philippines,6.939317,122.07818,1,0
Andavit,Philippines,6.978049,124.424422,1,0
Bechagaon,India,20.280667,81.84022,1,1
Latwa,Afghanistan,35.163851,70.561237,1,0
Kidodo,Uganda,0.170869,30.081746,1,2
Barahat,India,24.885285,87.002479,1,0
Luberizi,Democratic Republic of the Congo,-2.989147,29.100792,1,0
Kasi,Laos,19.253649,102.276569,1,0
Kakdwip,India,21.868788,88.18509,1,1
Mangaluru,India,12.911032,74.856202,3,1
Maruing,Philippines,7.674924,123.152963,1,0
Nimlik,Afghanistan,36.822651,66.459343,1,1
Mamundioma,Democratic Republic of the Congo,0.664232,29.6201,4,3
Kizamba,Democratic Republic of the Congo,-7.975346,17.512407,1,0
Fantaga,Sudan,12.921007,24.318324,2,2
Gangaprasadpur,India,24.458208,88.045112,1,1
Silchar,India,24.827877,92.791976,1,0
Shurobod district,Tajikistan,37.842354,70.046287,1,1
Basopio,Democratic Republic of the Congo,4.156739,25.179884,1,0
Tawithah,Iraq,33.200558,44.495018,1,1
Tubig Dakula,Philippines,5.30555,120.125,1,0
Turki,India,26.034764,85.35301,1,0
Ylivieska,Finland,64.075055,24.531755,1,0
Pakhanjur,India,20.199012,81.075466,1,0
Ngaliema,Democratic Republic of the Congo,-4.350042,15.253698,1,3
